ngay,mo cua,dong cua,thay doi,%thay doi,KLGD khop lenh,KLGD thoa thuan,KLGD tong cong,GTGD khop lenh (ty),GTGD thoa thuan (ty),GTGD tong cong (ty)
08/05/2019,105.829229,105.907526,0.08,0.07,"25,788,386","8,736,687","34,525,073",294.07,101.66,395.73
09/05/2019,105.907526,105.259208,-0.65,-0.61,"23,163,800","152,931","23,316,731",248.13,3.58,251.71
10/05/2019,105.259208,105.855048,0.6,0.57,"23,562,074","10,011,354","33,573,428",290.56,141.72,432.28
13/05/2019,105.855048,105.611831,-0.24,-0.23,"26,356,758","17,388,043","43,744,801",323.84,313.12,636.96
14/05/2019,105.611831,105.695337,0.08,0.08,"33,925,004","3,310,602","37,235,606",482.54,42.37,524.91
15/05/2019,105.695337,106.434382,0.74,0.7,"30,844,556","4,757,430","35,601,986",383.97,77.94,461.91
16/05/2019,106.434382,106.089561,-0.34,-0.32,"27,160,766","3,288,210","30,448,976",349.81,81.03,430.84
17/05/2019,106.089561,105.789667,-0.3,-0.28,"32,987,820","1,953,950","34,941,770",369.2,22.87,392.07
20/05/2019,105.789667,106.313993,0.52,0.5,"28,869,202","10,072,762","38,941,964",384.22,182.02,566.24
21/05/2019,106.313993,106.282213,-0.03,-0.03,"27,259,450","316,636","27,576,086",313.59,5.35,318.94
22/05/2019,106.282213,106.127759,-0.15,-0.15,"39,110,306","14,321,835","53,432,141",438.33,207.66,645.99
23/05/2019,106.127759,106.297318,0.17,0.16,"29,547,587","1,045,812","30,593,399",422.85,13.06,435.91
24/05/2019,106.297318,105.38689,-0.91,-0.86,"32,296,656","70,366","32,367,022",424.44,2.08,426.52
27/05/2019,105.38689,105.037095,-0.35,-0.33,"20,069,500","1,637,968","21,707,468",245.13,22.35,267.48
28/05/2019,105.037095,105.026515,-0.01,-0.01,"22,631,135","6,593,321","29,224,456",311.65,59.54,371.18
29/05/2019,105.026514,105.321685,0.3,0.28,"23,092,110","3,584,238","26,676,348",272.48,35.1,307.58
30/05/2019,105.321685,105.317796,0,0,"20,801,261","366,830","21,168,091",231.3,13.29,244.59
31/05/2019,105.317796,104.352205,-0.97,-0.92,"26,814,813","1,440,936","28,255,749",360.15,15.89,376.05
03/06/2019,104.352205,103.281156,-1.07,-1.03,"31,285,903","6,677,025","37,962,928",352.43,56.73,409.16
04/06/2019,103.281156,103.056948,-0.22,-0.22,"16,578,059","653,244","17,231,303",216.56,5.93,222.49
05/06/2019,103.056947,103.540042,0.48,0.47,"17,767,222","2,607,116","20,374,338",222.38,18.39,240.76
06/06/2019,103.540042,103.028108,-0.51,-0.49,"18,236,345","2,955,669","21,192,014",221.59,32.43,254.02
07/06/2019,103.028108,104.207072,1.18,1.14,"22,750,614","3,891,752","26,642,366",270.28,18.8,289.08
10/06/2019,104.207072,103.994286,-0.21,-0.2,"16,297,684","4,414,732","20,712,416",211.24,32.45,243.69
11/06/2019,103.994285,103.952453,-0.04,-0.04,"21,179,819","2,877,940","24,057,759",228.13,26.97,255.1
12/06/2019,103.952453,103.556893,-0.4,-0.38,"16,562,038","10,740,702","27,302,740",210.34,84.78,295.11
13/06/2019,103.556893,103.497425,-0.06,-0.06,"18,818,708","3,428,549","22,247,257",221.53,47.36,268.89
14/06/2019,103.497425,103.463817,-0.03,-0.03,"16,044,518","19,760,693","35,805,211",200.48,142.21,342.7
17/06/2019,103.463817,103.504389,0.04,0.04,"17,287,126","4,990,611","22,277,737",246.53,35.55,282.08
18/06/2019,103.504389,103.753112,0.25,0.24,"17,411,091","10,951,546","28,362,637",218.56,100.91,319.47
19/06/2019,103.753112,103.771996,0.02,0.02,"16,865,669","2,428,921","19,294,590",224.95,44.57,269.52
20/06/2019,103.771995,105.058352,1.29,1.24,"22,958,800","6,427,945","29,386,745",325.73,46.97,372.7
21/06/2019,105.058353,104.848565,-0.21,-0.2,"16,865,669","2,428,921","19,294,590",224.95,44.57,269.52
24/06/2019,104.848565,104.778011,-0.07,-0.07,"21,336,183","3,600,084","24,936,267",261.72,55.85,317.57
25/06/2019,104.778011,104.151258,-0.63,-0.6,"20,780,887","4,115,543","24,896,430",307.56,141.59,449.16
26/06/2019,104.151258,103.952828,-0.2,-0.19,"24,016,377","11,763,932","35,780,309",289.77,142.7,432.47
27/06/2019,103.952828,102.959328,-0.99,-0.96,"27,327,643","4,512,282","31,839,925",321.55,66.14,387.69
28/06/2019,102.959328,103.505831,0.55,0.53,"20,696,718","26,751,066","47,447,784",283.34,140.94,424.28
01/07/2019,103.505831,104.087288,0.58,0.56,"21,842,723","7,194,100","29,036,823",273.99,87.97,361.97
02/07/2019,104.087288,103.461623,-0.63,-0.6,"22,735,576","1,024,585","23,760,161",262.96,42.35,305.3
03/07/2019,103.461623,103.671805,0.21,0.2,"16,499,668","3,192,071","19,691,739",271.89,71.46,343.35
04/07/2019,103.671805,104.336502,0.66,0.64,"20,438,091","4,340,141","24,778,232",258,64.95,322.95
05/07/2019,104.336502,104.377296,0.04,0.04,"16,275,208","7,126,167","23,401,375",219.66,67.58,287.24
08/07/2019,104.377296,103.811705,-0.57,-0.54,"14,784,374","1,503,031","16,287,405",241.42,38.21,279.63
09/07/2019,103.811706,105.102501,1.29,1.24,"19,227,100","3,415,322","22,642,422",297.04,52.96,350
10/07/2019,105.102501,105.142848,0.04,0.04,"22,307,996","6,516,830","28,824,826",363.06,88.37,451.43
11/07/2019,105.142847,106.014832,0.87,0.83,"23,839,187","3,466,660","27,305,847",368.78,27.55,396.33
12/07/2019,106.014832,105.855141,-0.16,-0.15,"25,949,487","3,046,086","28,995,573",404.45,25.25,429.71
15/07/2019,105.855141,105.613077,-0.24,-0.23,"18,944,941","4,266,234","23,211,175",284.31,63.33,347.64
16/07/2019,105.613077,105.847732,0.23,0.22,"22,533,297","3,691,962","26,225,259",333.97,30.58,364.55
17/07/2019,105.847732,106.577151,0.73,0.69,"28,837,839","12,736,066","41,573,905",443.48,200.42,643.9
18/07/2019,106.577151,106.741478,0.16,0.15,"24,944,797","8,307,570","33,252,367",395.97,158.93,554.9
19/07/2019,106.741478,107.067394,0.33,0.31,"27,462,186","485,688","27,947,874",446.58,9.61,456.19
22/07/2019,107.067393,106.758025,-0.31,-0.29,"23,248,804","7,661,800","30,910,604",343.05,78.98,422.03
23/07/2019,106.758025,106.709467,-0.05,-0.05,"24,718,753","3,716,859","28,435,612",379.12,37.3,416.42
24/07/2019,106.709467,106.439704,-0.27,-0.25,"29,383,975","6,627,499","36,011,474",425.34,55.47,480.81
25/07/2019,106.439704,106.761184,0.32,0.3,"22,753,069","968,502","23,721,571",351.27,19.97,371.24
26/07/2019,106.761185,106.403091,-0.36,-0.34,"25,966,594","9,536,541","35,503,135",276.94,78.96,355.9
29/07/2019,106.403091,105.28689,-1.12,-1.05,"22,671,476","4,594,265","27,265,741",310.59,44.48,355.07
30/07/2019,105.28689,104.425575,-0.86,-0.82,"23,705,542","9,795,609","33,501,151",322.47,107.37,429.84
31/07/2019,104.425575,104.430052,0,0,"29,642,140","7,078,136","36,720,276",342.88,81.9,424.77
01/08/2019,104.430051,103.882105,-0.55,-0.52,"19,422,728","6,232,589","25,655,317",294.03,53.04,347.06
02/08/2019,103.882105,103.704338,-0.18,-0.17,"23,599,441","5,184,138","28,783,579",370.61,45.03,415.64
05/08/2019,103.704338,102.908047,-0.8,-0.77,"26,065,414","4,943,450","31,008,864",389.31,67.18,456.49
06/08/2019,102.908048,101.888246,-1.02,-0.99,"34,022,329","8,803,182","42,825,511",483.8,108.07,591.87
07/08/2019,101.888246,101.888401,0,0,"23,174,993","4,601,336","27,776,329",309.58,46.96,356.54
08/08/2019,101.888401,102.901221,1.01,0.99,"21,241,362","4,447,880","25,689,242",300.44,34.86,335.29
09/08/2019,102.901221,102.785667,-0.12,-0.11,"23,140,996","5,828,749","28,969,745",307.84,103.53,411.37
12/08/2019,102.785667,102.817045,0.03,0.03,"21,556,891","7,496,103","29,052,994",296.65,64.7,361.35
13/08/2019,102.817045,102.290177,-0.53,-0.51,"21,469,256","7,044,908","28,514,164",269.4,69.7,339.1
14/08/2019,102.290178,101.98431,-0.31,-0.3,"22,663,441","9,210,952","31,874,393",336.64,102.33,438.98
15/08/2019,101.98431,101.661685,-0.32,-0.32,"22,616,691","3,915,730","26,532,421",317.86,28.32,346.18
16/08/2019,101.661684,102.345002,0.68,0.67,"22,580,254","2,697,515","25,277,769",363.32,23.54,386.86
19/08/2019,102.345002,102.583592,0.24,0.23,"17,075,156","3,976,897","21,052,053",274.31,49.8,324.11
20/08/2019,102.583592,102.976035,0.39,0.38,"25,606,096","6,779,906","32,386,002",318.62,58.39,377.01
21/08/2019,102.976035,103.011782,0.04,0.03,"29,348,348","2,729,383","32,077,731",417.68,42.29,459.97
22/08/2019,103.011782,103.497115,0.49,0.47,"19,942,021","1,318,767","21,260,788",323.08,18.78,341.86
23/08/2019,103.497115,103.253374,-0.24,-0.24,"21,178,074","797,269","21,975,343",258.87,9.22,268.09
26/08/2019,103.253374,102.811625,-0.44,-0.43,"22,307,150","4,023,513","26,330,663",279.1,162.91,442.01
27/08/2019,102.811625,102.858463,0.05,0.05,"21,048,453","2,434,010","23,482,463",320.1,37.85,357.94
28/08/2019,102.858463,102.32376,-0.53,-0.52,"21,020,624","4,016,610","25,037,234",230.71,67.35,298.06
29/08/2019,102.32376,101.936002,-0.39,-0.38,"17,661,209","2,627,740","20,288,949",235.87,38.01,273.88
30/08/2019,101.936002,102.316105,0.38,0.37,"21,891,796","2,534,708","24,426,504",266.18,29.94,296.12
03/09/2019,102.316105,101.404256,-0.91,-0.89,"20,487,898","10,808,209","31,296,107",265.94,148.75,414.7
04/09/2019,101.404256,100.94617,-0.46,-0.45,"24,791,378","7,893,248","32,684,626",329.73,184.45,514.19
05/09/2019,100.94617,100.961954,0.02,0.02,"15,545,234","1,226,585","16,771,819",208.82,20.47,229.29
06/09/2019,100.961953,100.915647,-0.05,-0.05,"15,392,522","4,944,826","20,337,348",178.93,40.13,219.06
09/09/2019,100.915647,100.852336,-0.06,-0.06,"16,046,902","7,593,668","23,640,570",196.38,123.66,320.04
10/09/2019,100.852336,99.970039,-0.88,-0.87,"27,040,701","10,749,448","37,790,149",380.38,178.71,559.09
11/09/2019,99.970039,100.174549,0.2,0.2,"18,978,449","6,495,258","25,473,707",228.29,123.61,351.9
12/09/2019,100.17455,101.111684,0.94,0.94,"16,720,278","9,089,050","25,809,328",224.91,181.45,406.36
13/09/2019,101.111683,102.195118,1.08,1.07,"19,638,940","4,764,723","24,403,663",241,51.46,292.46
16/09/2019,102.195118,102.213207,0.02,0.02,"21,292,681","17,222,212","38,514,893",310.9,149.97,460.87
17/09/2019,102.213207,102.234505,0.02,0.02,"21,093,792","10,675,096","31,768,888",290.48,174.22,464.7
18/09/2019,102.234505,102.291006,0.06,0.06,"18,025,543","7,382,696","25,408,239",244.25,76.85,321.1
19/09/2019,102.291007,104.036902,1.75,1.71,"24,056,717","3,255,544","27,312,261",339.15,42,381.15
20/09/2019,104.036902,104.140536,0.1,0.1,"23,183,752","4,058,183","27,241,935",294.03,69.21,363.24
23/09/2019,104.140536,104.384857,0.24,0.23,"21,548,493","9,803,745","31,352,238",284.73,70.42,355.15
24/09/2019,104.384857,104.009544,-0.38,-0.36,"21,635,015","3,101,024","24,736,039",254.72,56.77,311.49
